Id,Weekly_Sales
42_90_2013-01-11,63955.98694999999
42_90_2013-01-18,57495.084021428615
42_90_2013-01-25,54358.11711190475
42_90_2013-02-01,55265.89955476189
42_90_2013-02-08,57120.74897380951
42_90_2013-02-15,54604.482009523796
42_90_2013-02-22,54600.73055714284
42_90_2013-03-01,55643.3038238095
42_90_2013-03-08,58684.08371428569
42_90_2013-03-15,57887.823297619034
42_90_2013-03-22,54077.46021666669
42_90_2013-03-29,52339.35138095242
42_90_2013-04-05,58427.84996190477
42_90_2013-04-12,59894.67446666667
42_90_2013-04-19,55965.91009965985
42_90_2013-04-26,53199.3496568027
42_90_2013-05-03,55304.4683568027
42_90_2013-05-10,57462.56565680271
42_90_2013-05-17,54932.63113095235
42_90_2013-05-24,51561.863119047615
42_90_2013-05-31,51212.571933333325
42_90_2013-06-07,53052.64651190477
42_90_2013-06-14,54619.157173809544
42_90_2013-06-21,52449.92720714286
42_90_2013-06-28,48998.32520952378
42_90_2013-07-05,54651.883521428565
42_90_2013-07-12,57373.38542619051
42_90_2013-07-19,52042.54142857145
42_90_2013-07-26,49440.68163333334
42_91_2012-11-02,39005.07599251701
42_91_2012-11-09,39653.54734965987
42_91_2012-11-16,38827.66248095237
42_91_2012-11-23,38985.370973809535
42_91_2012-11-30,37469.86439047618
42_91_2012-12-07,37516.23017619047
42_91_2012-12-14,38840.00891904761
42_91_2012-12-21,37125.57097142856
42_91_2012-12-28,30538.303385714295
42_91_2013-01-04,47777.29273333332
42_91_2013-01-11,48346.088390476165
42_91_2013-01-18,42180.626585714286
42_91_2013-01-25,40507.49911428572
42_91_2013-02-01,40648.23055238097
42_91_2013-02-08,48844.72287142855
42_91_2013-02-15,41670.21459523812
42_91_2013-02-22,40982.46746666669
42_91_2013-03-01,42591.48071428574
42_91_2013-03-08,48979.73444047618
42_91_2013-03-15,47589.21440476189
42_91_2013-03-22,42032.8079547619
42_91_2013-03-29,41209.10803571429
42_91_2013-04-05,47019.006335714264
42_91_2013-04-12,46960.91775714284
42_91_2013-04-19,44081.46604999999
42_91_2013-04-26,41519.09182619047
42_91_2013-05-03,46873.632130952385
42_91_2013-05-10,49199.79121904765
42_91_2013-05-17,45526.17077142856
42_91_2013-05-24,40259.81647380951
42_91_2013-05-31,40362.353592857115
42_91_2013-06-07,45977.241954931975
42_91_2013-06-14,45973.64869897962
42_91_2013-06-21,41353.91597959185
42_91_2013-06-28,42048.401622449
42_91_2013-07-05,47380.91232380951
42_91_2013-07-12,47618.758788095234
42_91_2013-07-19,42004.10530170068
42_91_2013-07-26,38733.29928809524
42_92_2012-11-02,89359.72264047619
42_92_2012-11-09,99344.53897142853
42_92_2012-11-16,93144.88776666665
42_92_2012-11-23,93021.33914047616
42_92_2012-11-30,85614.34228095238
42_92_2012-12-07,93702.68007142856
42_92_2012-12-14,97482.0643428571
42_92_2012-12-21,97306.91477142854
42_92_2012-12-28,66866.52940476192
42_92_2013-01-04,100411.88318809525
42_92_2013-01-11,103092.47955000005
42_92_2013-01-18,88729.51779761902
42_92_2013-01-25,84591.4239642857
42_92_2013-02-01,86728.40968571426
42_92_2013-02-08,94532.76496666667
42_92_2013-02-15,84944.97002619042
42_92_2013-02-22,83921.31224047612
42_92_2013-03-01,86259.72480238094
42_92_2013-03-08,87483.3914619047
42_92_2013-03-15,88749.89755476185
42_92_2013-03-22,82611.54812142852
42_92_2013-03-29,78752.20764999995
42_92_2013-04-05,94254.18898333333
42_92_2013-04-12,95603.36664761903
42_92_2013-04-19,82429.38259444448
42_92_2013-04-26,74995.22738015871
42_92_2013-05-03,85528.98347199542
42_92_2013-05-10,85811.96012913829
42_92_2013-05-17,81351.60318231296
42_92_2013-05-24,74773.98903945577
42_92_2013-05-31,76004.72732857143
42_92_2013-06-07,94468.96274795919
42_92_2013-06-14,89333.66280714284
42_92_2013-06-21,77533.2374714286
42_92_2013-06-28,72589.25465238096
42_92_2013-07-05,83001.98230476188
42_92_2013-07-12,90950.04770170063
42_92_2013-07-19,83659.57702023808
42_92_2013-07-26,76076.08781071429
42_93_2012-11-02,32143.64525238096
42_93_2012-11-09,40537.40495833331
42_93_2012-11-16,39846.23470561223
42_93_2012-11-23,39716.137472278904
42_93_2012-11-30,38832.07211513604
42_93_2012-12-07,38429.62318656461
42_93_2012-12-14,38021.53834404759
42_93_2012-12-21,36220.859770238094
42_93_2012-12-28,29921.266328061218
42_93_2013-01-04,39036.07726904759
42_93_2013-01-11,39554.916021428544
42_93_2013-01-18,33934.54939999999
42_93_2013-01-25,32805.55834761904
42_93_2013-02-01,33510.868269047605
42_93_2013-02-08,39912.92199047619
42_93_2013-02-15,33525.21747517005
42_93_2013-02-22,31661.144410884346
42_93_2013-03-01,31654.084265646252
42_93_2013-03-08,36689.90658333332
42_93_2013-03-15,36007.13458333332
42_93_2013-03-22,31840.074502380958
42_93_2013-03-29,30146.98643095238
42_93_2013-04-05,37685.22775952382
42_93_2013-04-12,37820.37996904764
42_93_2013-04-19,34153.57951292517
42_93_2013-04-26,30623.334822448967
42_93_2013-05-03,33017.70329285714
42_93_2013-05-10,33621.82535476191
42_93_2013-05-17,31864.18171190476
42_93_2013-05-24,32012.02088095238
42_93_2013-05-31,32477.062976190467
42_93_2013-06-07,38299.67441904762
42_93_2013-06-14,37346.92570238095
42_93_2013-06-21,34419.44908333333
42_93_2013-06-28,31541.426283333316
42_93_2013-07-05,37942.308514285716
42_93_2013-07-12,39601.66240714287
42_93_2013-07-19,33960.70816428571
42_93_2013-07-26,30981.74132857144
42_94_2012-11-02,34511.751432653065
42_94_2012-11-09,35208.80573741496
42_94_2012-11-16,34125.32157789115
42_94_2012-11-23,36987.86636003402
42_94_2012-11-30,32377.16752312924
42_94_2012-12-07,33428.266270748296
42_94_2012-12-14,33313.00796598639
42_94_2012-12-21,32947.24115238094
42_94_2012-12-28,30079.43948877549
42_94_2013-01-04,36955.7324346939
42_94_2013-01-11,37052.749196598656
42_94_2013-01-18,35800.293863265324
42_94_2013-01-25,35688.485827551034
42_94_2013-02-01,36297.42085136056
42_94_2013-02-08,39470.25648333333
42_94_2013-02-15,38355.47449761905
42_94_2013-02-22,35945.51090238096
42_94_2013-03-01,35576.43558333336
42_94_2013-03-08,38495.134742857146
42_94_2013-03-15,38152.90161666666
42_94_2013-03-22,35332.308178571446
42_94_2013-03-29,34660.063588095254
42_94_2013-04-05,35653.70054047621
42_94_2013-04-12,37718.21636904763
42_94_2013-04-19,37476.550678571424
42_94_2013-04-26,36356.09013571428
42_94_2013-05-03,38439.93008571429
42_94_2013-05-10,41822.5087904762
42_94_2013-05-17,40585.87286904762
42_94_2013-05-24,39936.468321428576
42_94_2013-05-31,38133.38831190479
42_94_2013-06-07,40401.23180714286
42_94_2013-06-14,38918.62337142857
42_94_2013-06-21,37303.25421054421
42_94_2013-06-28,37563.32259149659
42_94_2013-07-05,39667.37299523809
42_94_2013-07-12,39781.01668333333
42_94_2013-07-19,37784.53249523809
42_94_2013-07-26,37743.258709523805
42_95_2012-11-02,59423.430495238084
42_95_2012-11-09,60331.95737380952
42_95_2012-11-16,56800.39170714285
42_95_2012-11-23,57608.78584523812
42_95_2012-11-30,55160.724754761904
42_95_2012-12-07,59104.917385714296
42_95_2012-12-14,58630.57440714285
42_95_2012-12-21,56517.5256738095
42_95_2012-12-28,47623.229400000004
42_95_2013-01-04,67715.45154761901
42_95_2013-01-11,67791.61722619044
42_95_2013-01-18,62667.491642857116
42_95_2013-01-25,60220.26075714285
42_95_2013-02-01,61034.32364761905
42_95_2013-02-08,62193.4027095238
42_95_2013-02-15,60576.42419761906
42_95_2013-02-22,60767.82869761906
42_95_2013-03-01,61594.16088809524
42_95_2013-03-08,69018.55002619047
42_95_2013-03-15,68261.85735952381
42_95_2013-03-22,62465.12870714288
42_95_2013-03-29,61090.8609809524
42_95_2013-04-05,65192.40303095239
42_95_2013-04-12,67673.33399047617
42_95_2013-04-19,66586.27004285714
42_95_2013-04-26,64165.04270476191
42_95_2013-05-03,66922.68095476193
42_95_2013-05-10,69324.4035761905
42_95_2013-05-17,67776.75574557828
42_95_2013-05-24,67842.16463843541
42_95_2013-05-31,69210.6301622449
42_95_2013-06-07,70451.22211224488
42_95_2013-06-14,69198.77931462583
42_95_2013-06-21,62057.74125714287
42_95_2013-06-28,61886.61586428573
42_95_2013-07-05,61675.508838095266
42_95_2013-07-12,61806.909109523825
42_95_2013-07-19,59467.959980952415
42_95_2013-07-26,58293.03631428574
42_96_2012-11-02,16899.054505442175
42_96_2012-11-09,16801.855529251698
42_96_2012-11-16,16807.10317210884
42_96_2012-11-23,18461.102303061227
42_96_2012-11-30,16696.142076870747
42_96_2012-12-07,16404.59148163265
42_96_2012-12-14,16419.939243537414
42_96_2012-12-21,16767.033600680275
42_96_2012-12-28,17911.789891156463
42_96_2013-01-04,14510.329443877541
42_96_2013-01-11,14861.596872448967
42_96_2013-01-18,14953.572515306112
42_96_2013-01-25,15027.474515306114
42_96_2013-02-01,15887.900452380947
42_96_2013-02-08,17148.24707482993
42_96_2013-02-15,16280.088904761906
42_96_2013-02-22,16273.99239047619
42_96_2013-03-01,16407.440642857146
42_96_2013-03-08,16434.023130952384
42_96_2013-03-15,16332.002800680268
42_96_2013-03-22,15905.116257823121
42_96_2013-03-29,15905.116257823121
42_96_2013-04-05,16045.370976190481
42_96_2013-04-12,16054.885592857152
42_96_2013-04-19,15857.112534353739
42_96_2013-04-26,15894.702986734694
42_96_2013-05-03,16625.768830952387
42_96_2013-05-10,16771.694466666675
42_96_2013-05-17,16741.929528571425
42_96_2013-05-24,16709.59967142857
42_96_2013-05-31,16595.643940136055
42_96_2013-06-07,16525.970468707485
42_96_2013-06-14,16327.570790476193
42_96_2013-06-21,16285.428290476184
42_96_2013-06-28,16610.725214285718
42_96_2013-07-05,17318.654269047627
42_96_2013-07-12,17207.60115000001
42_96_2013-07-19,15980.426459523816
42_96_2013-07-26,15701.337935714293
42_97_2012-11-02,18578.430671428578
42_97_2012-11-09,19487.564230952383
42_97_2012-11-16,17117.609271428566
42_97_2012-11-23,15502.669778571431
42_97_2012-11-30,16628.552164285713
42_97_2012-12-07,17928.721795805
42_97_2012-12-14,18055.93545770976
42_97_2012-12-21,17386.695898185942
42_97_2012-12-28,14142.70799444444
42_97_2013-01-04,19573.374619897942
42_97_2013-01-11,19573.374619897942
42_97_2013-01-18,17676.258375170062
42_97_2013-01-25,17453.008322789112
42_97_2013-02-01,18203.781782653063
42_97_2013-02-08,20354.443785714284
42_97_2013-02-15,17464.04156836734
42_97_2013-02-22,17170.700830272104
42_97_2013-03-01,17665.54238979591
42_97_2013-03-08,19505.95617142857
42_97_2013-03-15,19238.862435714283
42_97_2013-03-22,17875.65533401361
42_97_2013-03-29,16548.415905442176
42_97_2013-04-05,19294.542798299317
42_97_2013-04-12,19253.108810204074
42_97_2013-04-19,15992.964842857142
42_97_2013-04-26,15754.639235714285
42_97_2013-05-03,17796.512307482986
42_97_2013-05-10,18036.186309863944
42_97_2013-05-17,16740.099676190483
42_97_2013-05-24,16108.655040476195
42_97_2013-05-31,16166.797145238103
42_97_2013-06-07,18055.829266666668
42_97_2013-06-14,17910.162350000002
42_97_2013-06-21,17661.103957142856
42_97_2013-06-28,18364.34575714285
42_97_2013-07-05,19236.253983333325
42_97_2013-07-12,19236.253983333325
42_97_2013-07-19,16844.967892857137
42_97_2013-07-26,16573.658845238093
42_98_2012-11-02,6584.665115986395
42_98_2012-11-09,7706.903451700685
42_98_2012-11-16,7319.407415986396
42_98_2012-11-23,10660.40091802721
42_98_2012-11-30,6529.167669047618
42_98_2012-12-07,6986.660976190474
42_98_2012-12-14,8001.901473809523
42_98_2012-12-21,8133.061016666665
42_98_2012-12-28,9920.258389455783
42_98_2013-01-04,6635.937868253966
42_98_2013-01-11,6695.492308730158
42_98_2013-01-18,6479.996994444444
42_98_2013-01-25,6286.596299206348
42_98_2013-02-01,6703.694769047619
42_98_2013-02-08,7952.916040476185
42_98_2013-02-15,7027.279657142858
42_98_2013-02-22,6585.742214625851
42_98_2013-03-01,6493.171476530615
42_98_2013-03-08,6718.834721428575
42_98_2013-03-15,6714.296229591838
42_98_2013-03-22,6493.057241496596
42_98_2013-03-29,6035.5961224489765
42_98_2013-04-05,6630.123678571426
42_98_2013-04-12,7419.5794125850325
42_98_2013-04-19,6455.71636190476
42_98_2013-04-26,6409.755949999998
42_98_2013-05-03,6526.02807142857
42_98_2013-05-10,6596.614904761904
42_98_2013-05-17,6347.701085034013
42_98_2013-05-24,6253.695304081633
42_98_2013-05-31,5444.624900000001
42_98_2013-06-07,5610.536709523812
42_98_2013-06-14,5608.566923809525
42_98_2013-06-21,5432.7132357142855
42_98_2013-06-28,5277.680530952382
42_98_2013-07-05,5593.748185714287
42_98_2013-07-12,5662.8224
42_98_2013-07-19,5563.4925
42_98_2013-07-26,5085.701183333333
43_1_2012-11-02,14049.749152380955
43_1_2012-11-09,5870.049421428572
43_1_2012-11-16,5772.124359523809
43_1_2012-11-23,6085.012173809524
43_1_2012-11-30,6727.037983333336
43_1_2012-12-07,8338.248388095237
43_1_2012-12-14,12783.823119047613
43_1_2012-12-21,11130.729541496601
43_1_2012-12-28,6456.357134013609
43_1_2013-01-04,5239.653492176871
43_1_2013-01-11,5239.653492176871
43_1_2013-01-18,5690.043847619047
43_1_2013-01-25,5849.7543
43_1_2013-02-01,6615.584552380955
43_1_2013-02-08,10479.201902380948
43_1_2013-02-15,15666.192790476189
43_1_2013-02-22,6882.646799999997
43_1_2013-03-01,6794.990928571427
43_1_2013-03-08,7196.610061904761
43_1_2013-03-15,7856.98963809524
43_1_2013-03-22,7881.752957142858
43_1_2013-03-29,9187.562135714283
43_1_2013-04-05,10418.378564285715
43_1_2013-04-12,8784.046971428572
43_1_2013-04-19,7399.6359142857145
43_1_2013-04-26,7191.199750000001
43_1_2013-05-03,5389.052658994706
43_1_2013-05-10,5804.635861375663
43_1_2013-05-17,5715.439987566139
43_1_2013-05-24,5564.661956613758
43_1_2013-05-31,5605.023766137566
43_1_2013-06-07,5463.550056613756
43_1_2013-06-14,5346.01715185185
43_1_2013-06-21,5182.3152851851855
43_1_2013-06-28,5067.85907804233
43_1_2013-07-05,5166.914799470901
43_1_2013-07-12,5335.2991328042335
43_1_2013-07-19,5223.281518518521
43_1_2013-07-26,4971.999828042331
43_2_2012-11-02,19182.0268452381
43_2_2012-11-09,18967.347921768713
43_2_2012-11-16,18936.507017006807
43_2_2012-11-23,17767.166965986387
43_2_2012-11-30,18346.733350000013
43_2_2012-12-07,18352.034600000014
43_2_2012-12-14,18184.994995238107
43_2_2012-12-21,17965.821423809528
43_2_2012-12-28,17177.194157142858
43_2_2013-01-04,19527.538630272105
43_2_2013-01-11,19545.610196938775
43_2_2013-01-18,20020.49488265306
43_2_2013-01-25,19069.045665986385
43_2_2013-02-01,20309.45136598639
43_2_2013-02-08,20185.582113605436
43_2_2013-02-15,20499.548540476186
43_2_2013-02-22,20924.946945238087
43_2_2013-03-01,21716.605178571433
43_2_2013-03-08,21944.46715714286
43_2_2013-03-15,20599.737247619043
43_2_2013-03-22,20334.96839285714
43_2_2013-03-29,20491.578602380952
43_2_2013-04-05,20503.099221428572
43_2_2013-04-12,20411.436959523806
43_2_2013-04-19,20111.509149999998
43_2_2013-04-26,20231.35622142857
43_2_2013-05-03,20817.24092687076
43_2_2013-05-10,20825.90599829933
43_2_2013-05-17,20246.577909013613
43_2_2013-05-24,19757.478703571433
43_2_2013-05-31,19879.76203690477
43_2_2013-06-07,20485.417584523828
43_2_2013-06-14,19659.60826785715
43_2_2013-06-21,19442.724396088444
43_2_2013-06-28,19445.563657993203
43_2_2013-07-05,19336.565707993206
43_2_2013-07-12,19621.60360051021
43_2_2013-07-19,19385.617560374143
43_2_2013-07-26,19319.556698469387
43_3_2012-11-02,872.14706031746
43_3_2012-11-09,861.7429293650792
43_3_2012-11-16,876.2217174603172
43_3_2012-11-23,533.1816636054423
43_3_2012-11-30,839.6534031746033
43_3_2012-12-07,825.9183365079367
43_3_2012-12-14,804.1098841269844
43_3_2012-12-21,723.7377769841277
43_3_2012-12-28,503.3811469387756
43_3_2013-01-04,945.5516261904756
43_3_2013-01-11,1243.4632751700678
43_3_2013-01-18,1294.4461894557821
43_3_2013-01-25,1242.755858503401
43_3_2013-02-01,1058.465011111111
43_3_2013-02-08,1037.460733333333
43_3_2013-02-15,1038.5724492063493
43_3_2013-02-22,1052.623864512472
43_3_2013-03-01,1048.821572335601
43_3_2013-03-08,1036.2443668934245
43_3_2013-03-15,780.2527755102043
43_3_2013-03-22,871.6586564625851
43_3_2013-03-29,906.382837414966
43_3_2013-04-05,829.7322326530613
43_3_2013-04-12,762.8826874149659
43_3_2013-04-19,824.4182357142854
43_3_2013-04-26,820.7680142857142
43_3_2013-05-03,825.5025142857144
43_3_2013-05-10,784.7965119047619
43_3_2013-05-17,704.52745
43_3_2013-05-24,702.5155571428571
43_3_2013-05-31,728.5262738095237
43_3_2013-06-07,631.3718530612243
43_3_2013-06-14,582.8881292517005
43_3_2013-06-21,556.4247976190475
43_3_2013-06-28,547.9152142857142
43_3_2013-07-05,618.1335714285714
43_3_2013-07-12,1563.166271428572
43_3_2013-07-19,1812.4185190476194
43_3_2013-07-26,1923.315197619047
43_4_2012-11-02,16396.144354761906
43_4_2012-11-09,16527.1391047619
43_4_2012-11-16,16544.041676190474
43_4_2012-11-23,21798.84938401361
43_4_2012-11-30,16891.30141904762
43_4_2012-12-07,16885.102276190475
43_4_2012-12-14,17151.37465714286
43_4_2012-12-21,20451.43743809524
43_4_2012-12-28,20045.686454761897
43_4_2013-01-04,18776.789226190478
43_4_2013-01-11,17639.409250000008
43_4_2013-01-18,17159.03303571428
43_4_2013-01-25,16812.842350340143
43_4_2013-02-01,17767.91076462586
43_4_2013-02-08,19215.273321428573
43_4_2013-02-15,16922.711464625852
43_4_2013-02-22,17514.58441190476
43_4_2013-03-01,17959.27780238095
43_4_2013-03-08,17887.833073809525
43_4_2013-03-15,17422.129185714286
43_4_2013-03-22,17080.58993809524
43_4_2013-03-29,16981.624357142853
43_4_2013-04-05,17949.93435238094
43_4_2013-04-12,16977.103073809514
43_4_2013-04-19,17074.876416666662
43_4_2013-04-26,17373.36820952381
43_4_2013-05-03,17682.5484952381
43_4_2013-05-10,17681.838545238104
43_4_2013-05-17,17852.62980952381
43_4_2013-05-24,17836.66866666667
43_4_2013-05-31,17896.61714285715
43_4_2013-06-07,17673.053532312926
43_4_2013-06-14,17646.41021088435
43_4_2013-06-21,17666.57328231293
43_4_2013-06-28,17941.598083333334
43_4_2013-07-05,17984.48936904762
43_4_2013-07-12,17881.803130952387
43_4_2013-07-19,17564.590538095235
43_4_2013-07-26,17464.51274047619
43_5_2012-11-02,733.0933428571429
43_5_2012-11-09,725.4808285714287
43_5_2012-11-16,705.8113761904763
43_5_2012-11-23,691.5016619047619
43_5_2012-11-30,677.3055214285716
43_5_2012-12-07,735.2942952380954
43_5_2012-12-14,1235.8834197278916
43_5_2012-12-21,1587.3881459183683
43_5_2012-12-28,1308.370014965987
43_5_2013-01-04,1129.6139904761908
43_5_2013-01-11,1134.8462761904766
43_5_2013-01-18,1118.5244190476194
43_5_2013-01-25,1091.4071571428574
43_5_2013-02-01,1111.906719047619
43_5_2013-02-08,1056.87468367347
43_5_2013-02-15,1006.7797642857144
43_5_2013-02-22,970.5677047619051
43_5_2013-03-01,957.4737523809529
43_5_2013-03-08,1157.4815292517005
43_5_2013-03-15,1204.1837244897958
43_5_2013-03-22,1248.6499721088433
43_5_2013-03-29,1258.8954292517
43_5_2013-04-05,926.144842857143
43_5_2013-04-12,891.6150605442175
43_5_2013-04-19,902.7707748299321
43_5_2013-04-26,874.9585761904764
43_5_2013-05-03,717.6323714285714
43_5_2013-05-10,574.6282857142858
43_5_2013-05-17,522.8383238095238
43_5_2013-05-24,516.8551809523809
43_5_2013-05-31,605.1663714285712
43_5_2013-06-07,583.3908285714285
43_5_2013-06-14,420.82634285714283
43_5_2013-06-21,425.4900571428571
43_5_2013-06-28,541.7549142857142
43_5_2013-07-05,673.1900578231293
43_5_2013-07-12,663.3000578231292
43_5_2013-07-19,660.1851054421768
43_5_2013-07-26,558.0106149659865
43_6_2012-11-02,23.332837649558556
43_6_2012-11-09,23.98960951103042
43_6_2012-11-30,28.81015562059698
43_6_2012-12-07,28.02116922603916
43_6_2012-12-14,53.92677767312056
43_6_2012-12-28,77.8740494331066
43_6_2013-03-01,23.65146697878141
43_6_2013-04-12,23.614286068826956
43_6_2013-04-19,24.042464640255524
43_6_2013-06-07,14.54959716405687
43_6_2013-06-14,14.294638507701249
43_6_2013-06-21,15.245460729923472
43_6_2013-07-05,18.59456648823195
43_6_2013-07-12,18.837837763054285
43_6_2013-07-19,20.98876030479825
43_7_2012-11-02,244.88490000000004
43_7_2012-11-09,250.1468
43_7_2012-11-16,268.6518333333334
43_7_2012-11-23,437.7037023809522
43_7_2012-11-30,330.36411836734703
43_7_2012-12-07,480.27069285714293
43_7_2012-12-14,648.1501500000002
43_7_2012-12-21,666.8709714285714
43_7_2012-12-28,742.7008738095234
43_7_2013-01-04,1279.331542602041
43_7_2013-01-11,362.1240541666665
43_7_2013-01-18,295.4024089285713
43_7_2013-01-25,297.55353273809516
43_7_2013-02-01,436.0907041666666
43_7_2013-02-08,390.7351667517006
43_7_2013-02-15,363.111480243764
43_7_2013-02-22,346.01297242063487
43_7_2013-03-01,343.90952718253965
43_7_2013-03-08,302.0264977040819
43_7_2013-03-15,336.0672691326531
43_7_2013-03-22,308.7637453231294
43_7_2013-03-29,362.50615416666665
43_7_2013-04-05,424.79768988095236
43_7_2013-04-12,489.2801238095238
43_7_2013-04-19,472.39855476190485
43_7_2013-04-26,494.8736534013605
43_7_2013-05-03,501.43239149659877
43_7_2013-05-10,502.37447125850355
43_7_2013-05-17,422.3883130952382
43_7_2013-05-24,493.50874404761925
43_7_2013-05-31,758.7101876623374
43_7_2013-06-07,743.5516352813854
43_7_2013-06-14,735.519301948052
43_7_2013-06-21,657.8758162337666
43_7_2013-06-28,823.182044805195
43_7_2013-07-05,1781.300873376624
43_7_2013-07-12,449.3379019480518
43_7_2013-07-19,447.9289448051947
43_7_2013-07-26,454.34331623376613
43_8_2012-11-02,13482.373742857146
43_8_2012-11-09,13445.898052380955
43_8_2012-11-16,13286.553361904767
43_8_2012-11-23,13260.00475952381
43_8_2012-11-30,13494.400814285716
43_8_2012-12-07,13354.969311904762
43_8_2012-12-14,13322.21135952381
43_8_2012-12-21,13199.015550000002
43_8_2012-12-28,12945.325188095238
43_8_2013-01-04,13634.16812380953
43_8_2013-01-11,13413.22602857143
43_8_2013-01-18,13653.145345578232
43_8_2013-01-25,13639.769414625853
43_8_2013-02-01,13398.833909523813
43_8_2013-02-08,13423.745628571425
43_8_2013-02-15,13752.68393027211
43_8_2013-02-22,13878.523501700682
43_8_2013-03-01,14053.353901700682
43_8_2013-03-08,13944.93656836735
43_8_2013-03-15,13434.177337414963
43_8_2013-03-22,12870.440442857142
43_8_2013-03-29,12890.383450340138
43_8_2013-04-05,12614.531086054425
43_8_2013-04-12,12657.071562244899
43_8_2013-04-19,13119.386886054413
43_8_2013-04-26,13137.719593537406
43_8_2013-05-03,12869.498955102044
43_8_2013-05-10,12757.399578911569
43_8_2013-05-17,12730.684126530614
43_8_2013-05-24,12779.930971768714
43_8_2013-05-31,12795.83702891157
43_8_2013-06-07,12637.284728571434
43_8_2013-06-14,12713.891371428574
43_8_2013-06-21,12869.14153503402
43_8_2013-06-28,12718.659615986402
43_8_2013-07-05,12923.849673129256
43_8_2013-07-12,13111.56807142857
43_8_2013-07-19,13057.319714285713
43_8_2013-07-26,12299.137720408164
43_9_2012-11-02,74.02304563844677
43_9_2012-11-09,73.59256706701815
43_9_2012-11-16,54.48014474986168
43_9_2012-11-23,99.44036481137914
43_9_2012-11-30,55.23627570224263
43_9_2012-12-07,54.73647808319501
43_9_2012-12-14,60.36872959834653
43_9_2012-12-21,67.38516072974646
43_9_2012-12-28,68.59950578231295
43_9_2013-01-04,82.22574722222221
43_9_2013-01-11,52.922737549355396
43_9_2013-01-18,40.409133297654726
43_9_2013-01-25,44.79557972622615
43_9_2013-02-01,118.32370833333334
43_9_2013-02-08,69.4879104875283
43_9_2013-02-15,98.31445302757467
43_9_2013-02-22,102.75242598675835
43_9_2013-03-01,119.33295523845905
43_9_2013-03-08,117.74095455818694
43_9_2013-03-15,111.89730079365083
43_9_2013-03-22,109.12822341269845
43_9_2013-03-29,189.2953901360544
43_9_2013-04-05,211.90381870748308
43_9_2013-04-12,222.0046758503402
43_9_2013-04-19,186.91470306122451
43_9_2013-04-26,195.99176258503405
43_9_2013-05-03,197.41718095238102
43_9_2013-05-10,251.42543809523812
43_9_2013-05-17,277.0707452380954
43_9_2013-05-24,326.2814285714287
43_9_2013-05-31,362.4556503401362
43_9_2013-06-07,281.72664081632655
43_9_2013-06-14,419.19675952380953
43_9_2013-06-21,403.6934914965988
43_9_2013-06-28,384.37807142857156
43_9_2013-07-05,342.1861000000001
43_9_2013-07-12,320.1208166666667
43_9_2013-07-19,280.97751666666665
43_9_2013-07-26,207.17482023809512
43_10_2012-11-02,527.2379459183671
43_10_2012-11-09,574.1403625850339
43_10_2012-11-16,587.891881632653
43_10_2012-11-23,525.5462608843537
43_10_2012-11-30,670.1471173469387
43_10_2012-12-07,665.4849435374147
43_10_2012-12-14,668.5912340136053
43_10_2012-12-21,597.9842268707482
43_10_2012-12-28,571.6452506802719
43_10_2013-01-04,465.1582523809523
43_10_2013-01-11,465.1582523809523
43_10_2013-01-18,460.150430952381
43_10_2013-01-25,455.5212666666669
43_10_2013-02-01,525.1818047619048
43_10_2013-02-08,482.6283511904763
43_10_2013-02-15,545.5310654761906
43_10_2013-02-22,515.187584183674
43_10_2013-03-01,472.04813180272134
43_10_2013-03-08,484.9539056122451
43_10_2013-03-15,534.4329090136057
43_10_2013-03-22,508.1678406724229
43_10_2013-03-29,582.4534874411307
43_10_2013-04-05,500.96916023024596
43_10_2013-04-12,498.6257126111983
43_10_2013-04-19,500.8666173731031
43_10_2013-04-26,448.78410195360186
43_10_2013-05-03,444.14027372230936
43_10_2013-05-10,461.28463562707105
43_10_2013-05-17,464.31983290598265
43_10_2013-05-24,404.5814335862551
43_10_2013-05-31,411.5229097767313
43_10_2013-06-07,431.7065672597246
43_10_2013-06-14,471.14604821210526
43_10_2013-06-21,488.17550535496235
43_10_2013-06-28,511.1843393685676
43_10_2013-07-05,487.56696610849457
43_10_2013-07-12,461.80458039420904
43_10_2013-07-19,502.031506584685
43_10_2013-07-26,504.11756372754235
43_11_2012-11-02,569.8481098639455
43_11_2012-11-09,784.2521098639453
43_11_2012-11-16,915.9811431972787
43_11_2012-11-23,1149.0951789115647
43_11_2012-11-30,1015.3503955782314
43_11_2012-12-07,995.5819717687075
43_11_2012-12-14,819.0354860544213
43_11_2012-12-21,1044.9757285714286
43_11_2012-12-28,906.3399595238093
43_11_2013-01-04,700.6447243697479
43_11_2013-01-11,708.3064862745098
43_11_2013-01-18,677.6258672268909
43_11_2013-01-25,559.8698267507004
43_11_2013-02-01,903.8719172268908
43_11_2013-02-08,570.1315030612245
43_11_2013-02-15,487.71161586634656
43_11_2013-02-22,476.85052777110855
43_11_2013-03-01,478.7945515806323
43_11_2013-03-08,470.27993491396563
43_11_2013-03-15,463.3362301520608
43_11_2013-03-22,466.85646348539416
43_11_2013-03-29,455.31524919967984
43_11_2013-04-05,462.84936824729874
43_11_2013-04-12,490.4752944377749
43_11_2013-04-19,499.179913485394
43_11_2013-04-26,516.5280053221287
43_11_2013-05-03,523.8741243697478
43_11_2013-05-10,490.5226338935575
43_11_2013-05-17,494.3551543017209
